place_id,name,lat,lng,address,rating,user_ratings_total,types
ChIJ1cvVVI9x4ToRgwkkq1jYdjw,Cargills Food City - Karapitiya 2,6.0668693,80.22345899999999,"Hirimbura Rd, Galle",4.3,368.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJMd6c6n5x4ToRh2UeGp3qLHc,Cargills Food City - Karapitiya 1,6.068023,80.2280809,"Labuduwa Rd, Galle",4.1,992.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJhVc3p7tz4ToRblNf47szSss,Cargills Food City - Galle 2,6.0351835,80.21712269999999,"10/8 Wakwella Rd, Galle",4.2,746.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJQ6-HEotz4ToRN5dVgAWGGnE,Cargills Food City (Express) - Galle Fort,6.024795,80.2180412,"74 Church St, Galle",4.5,147.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJV3-031Fy4ToRzHTzuPxSepc,Cargills Food City (Express) - Katugoda,6.0330145,80.2390163,"No. 1/389, Matara Road Katugoda",4.1,472.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ7ZHkbrR34ToR39cxsI5HAgE,Cargills Food City (Express) - Hikkaduwa 2,6.1156671,80.1200585,"4489+CRG, 143 Galle Rd, Hikkaduwa",4.3,139.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJwcvC5Wtz4ToR6lDFrB4RMe8,Cargills Food City (Express) - Unawatuna,6.0198256,80.2477127,"269X+W3P, Matara Rd, Unawatuna",4.3,484.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ0S-O1olz4ToROOrQiwdca0s,Cargills Food City - Thanipolgaha Junction,6.0460103,80.224479,"30 Morris Rd, Galle",4.4,161.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ4bqAWLtz4ToR3Lo6MI9r8kU,Cargills Food City - Galle 1,6.0333185,80.2154128,"24, 26 Gamini Mawatha, Galle",3.9,333.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJU5RMFQVx4ToRhZQn70Nw64I,Cargills Food City (Express) - Hapugala,6.073818,80.197842,"B130, Hapugala",4.1,226.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJo9EKtv934ToR7yhd3Rv2ePE,Cargills Food City (Express) - Hikkaduwa 1,6.143180399999999,80.0996948,"162 Galle Rd, Hikkaduwa",4.2,560.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJo0Fg4yRz4ToRVRAAtcDqfL8,Cargills Food City (Express) - Dangedara,6.0517316,80.2199407,"389 B128, Galle",4.5,109.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ1z2ej_Vz4ToRUqiX3NkpOFA,Cargills Food City (Express) - Nugaduwa Fairway,6.0385806,80.2495409,"26QX+CRM, Galle",4.4,74.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJbQCiRG9x4ToRsyP_etS2Ia4,Cargills Food City (Express) - Labuduwa,6.0717471,80.23799939999999,"36CQ+M5X, Galle - Mapalagama Rd, Galle",4.3,141.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJt_ZeXbpz4ToRvcFauZHxu38,Cargills Food City (Express),6.0357646,80.219495,"No. 487, new Galle Road Moratuwella",4.0,105.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJV2HzVVx54ToRv6zJw7_z8cc,Cargills Foodcity Express - Baddegama,6.1652244,80.17964219999999,"558H+3RX, Baddegama",4.2,216.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJwbrkc4N34ToRTpz5hgqqiec,Aluroma Food City,6.0627835,80.1759124,"Pitiwella, Boossa, Galle - Colombo Rd, Galle",3.7,67.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJUQNcWR934ToR_ZtqPyw4nZY,Cargills Food City (Express) - Arachchikanda,6.1417924,80.1325713,"44RM+P28, Arachchikanda",4.2,112.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJjRYLb7Nz4ToR9BpBccl9jVY,Arpico Supercentre - Galle,6.037102099999999,80.2301069,"181 Matara Rd, Galle",4.4,2484.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJyeMmFMlz4ToR-y4_V34wuNM,Ceylon City Mart (Hidayath Hypermarket ),6.046703399999999,80.2250092,"83 Morris Rd, Galle",3.9,1573.0,"department_store,pharmacy,supermarket,shopping_mall,grocery_or_supermarket,store,health,point_of_interest,food,establishment"
ChIJ8VY_NRh34ToRDLx9il7cJqs,Kunkuma food city,6.1407712,80.1021093,"44R2+8RH, Hikkaduwa",4.1,14.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJg5u9peNz4ToRjAB53CWsrFI,Abeywickrama Food City,6.060211199999999,80.20193689999999,"3662+4Q8, B130, Galle",3.9,314.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ1ZkRopNz4ToRyq6B-Hl8PMQ,Galle cargils food city,6.0535023,80.220957,"363C+C94 cargils food city, Galle",5.0,1.0,"bakery,food,store,point_of_interest,establishment"
ChIJf2sjuf5w4ToR9OrH86FnkVg,Food City,6.1102496,80.227742,"466H+33X, Narawala Rd, Poddala",4.2,12.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJb3uedEB34ToRKHveOBope8g,DAMMIKA FOOD CITY - ධම්මිකා ෆුඩ් සිටි,6.1434397,80.1001495,"Kuruduwaththa road, Hikkaduwa",4.2,5.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJgdNi4-N34ToRPICtbkiVis8,Sandagiri Super Market (Pvt) Ltd,6.1300009,80.1030382,"369 Galle Rd, Hikkaduwa",4.2,1121.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ__87BDgV4ToRvq7bEi9ld74,Cargills Food City - Weligama,5.9732912,80.4322157,"Cargills Food City, Weligama",4.1,1168.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJtUOYWNM44ToRdv2OlqwWT-o,Cargills Food City - Matara 1,5.9493725,80.5447226,"60 Anagarika Dharmapala Mawatha, Matara",4.2,1252.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJId_eLME_4ToRLcTDvX_kYO8,Cargills Food City - Walgama,5.9418307,80.5123179,"19, 35 Samagi Mawatha, Matara",4.5,319.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJTz-tG9g44ToRAGNC0UMkTIQ,Cargills Food City - Matara 2,5.9430868,80.55446859999999,"No. 28, 37 Araliya Mawatha",4.4,638.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJtboGLtQ_4ToRT5uwDNgXD_Y,Cargills Food City - Mirissa,5.947409299999999,80.458157,Mirissa,4.2,1041.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJl_oVjzxt4ToRa0wHelLMxTg,Cargills Food City (Express) - Habaraduwa,5.993628999999999,80.3069106,"Dassana Building, Galle Road, Habaraduwa",4.0,421.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJZzPN4C8_4ToRV8Y6CGjyMnI,Cargills Food City (Express) - Isadeen Town,5.9542363,80.5338647,"Akuressa Rd, Matara",3.9,411.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJx7Qt_tU44ToRsf3VuOnLdvI,Cargills Food City (Express) - Matara,5.944539799999999,80.5494458,"1, A2, Matara",3.8,114.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJYeX1J1gT4ToRqlWofDDYinM,Cargills Food City (Express) - Ahangama,5.9725152,80.36390449999999,"No.55/A, Galle Rd, Ahangama",4.2,372.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJq-CHyJhH4ToRKfeNDn5q-JA,Cargills Food City Thihagoda,6.0116802,80.5664828,"Wasantha, B275, Thihagoda",4.4,145.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ1XO7-0Y54ToRJ-yJ3eLs-qo,Cargills Food City (Express) - Devinuwara,5.9299388,80.5940363,"WHHW+X2M, No.44H, Tangalle Road, East, Dondra",4.1,117.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ592j12lC4ToRwo2SbrXNwDw,Cargills Food City - Akuressa,6.0968374,80.4770209,"Matara - Akuressa Hwy, Akuressa",4.2,447.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJtyIJ9x054ToRC8FmKXD6hZs,Cargills Food City (Express) - Kekanadura,5.964122400000001,80.60271639999999,"Rathmale Road, Kekanadura",4.4,64.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJp5A49Xc54ToRZz1cH5zNmiY,Cargills Food City (Express) - Kumbalgama,5.9476958,80.5831283,"WHXM+37C, Yatiyana road, Kubalgama, Matara",4.9,20.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJDcm7bzxx4ToRalOc8oS53Go,Cargills Food City (Express) - Pinnaduwa,6.0655969,80.268081,"3789+66P, Pinnaduwa Exit, Walahanduwa",4.2,55.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ__SIDzsV4ToRMKikHGiIHkE,Cargills Pharmacy,5.973296200000001,80.4322196,"Cargills Food City, Weligama",4.5,4.0,"pharmacy,health,store,point_of_interest,establishment"
ChIJ9wKyBhhE4ToRoDKNQkYoyJo,Rathna Stores and Food City,6.0802067,80.5657603,"3HJ8+38J, Kamburupitiya",4.1,14.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ1f45ErkT4ToRI9S-g4ZBXAk,Dileepa Food City,5.9756067,80.3578258,"Priyadigama, Ahangama",3.8,9.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJHc4FE8lz4ToRnWu8rX6gXiM,House Of Hidayath (Ceylon City Mart),6.046703399999999,80.2250092,"83 Morris Rd, Galle",4.1,278.0,"department_store,store,point_of_interest,establishment"
ChIJpTU-H0UV4ToR23eWDfCHzMI,AROMIN AYURVEDIC WELLNESS CENTRE & CHANNELING CENTER,5.9734639,80.43211079999999,"Infront of, Cargills Food City, 441/3 Matara Rd, Weligama",4.8,97.0,"spa,beauty_salon,doctor,health,store,point_of_interest,establishment"
ChIJ5xwAFTcV4ToRlvPpi7vPdeg,Global Shopping (Pvt) Ltd & FOODCITY,5.9752725,80.42873929999999,"111 Vajiragnana Mawatha, Weligama",3.8,246.0,"shopping_mall,clothing_store,restaurant,food,store,point_of_interest,establishment"
ChIJ-4bd701y4ToRVS4JEP7FJUw,Sea Fair Food City,6.033618,80.2375118,"16 A2, Galle",4.4,911.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJszKEXwBz4ToRR0EjHC6EvIc,SPAR GALLE,6.0371465,80.2257078,"26PG+V74, Old Matara Rd, Galle",4.4,220.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJjwrmV-oV4ToRIRCHVTbrCxQ,AUTO ELECTRICAL,5.9732002,80.4322301,"Cargills Food City, Weligama",,,"car_repair,point_of_interest,establishment"
ChIJVzjSBt844ToRe2vopt5OLJQ,Keells Super - Matara 2,5.947121999999999,80.5632004,"No. 361 Welewatta, Matara",4.4,651.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJRdn6EvBz4ToRXfLByXcWG5c,SHANTHA STORES,6.0523336,80.19745089999999,"352W+WXC, Wekunagoda Rd, Galle",4.0,11.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJNzta4HIV4ToRajS9x0SJ5GA,City Bay House Weligama,5.973192099999999,80.4322309,"Cargills Food City, 454/1 Matara Rd, Weligama",4.5,6.0,"lodging,point_of_interest,establishment"
ChIJL3Dldb1z4ToRPdNBQxPf0hA,Keells - Galle,6.0351437,80.2109389,"46 Colombo Main Rd, Galle",4.3,3292.0,"supermarket,bakery,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJU_MUDm4V4ToRtqNbkUVsR_4,"Happy hammocks, Weligama - Beach Road",5.972991299999999,80.4321054,"Next to Cargills Food City, 287, Weligama",4.8,110.0,"cafe,lodging,food,point_of_interest,establishment"
ChIJI628dU1y4ToR7KBC4nfUPno,CozyBusy,5.9431489,80.5592011,"Browns hill Terrace, Browns Hill, 1/9B Road, Matara",5.0,1.0,"health,food,store,point_of_interest,establishment"
ChIJtam7lNtK4ToR6qhtcYv_i8M,Cargills Food City - Tangalle,6.025772400000001,80.7946269,"New Tangalle Rd, Tangalle",4.1,1033.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJqePOGkE24ToR4LId2nKmJyM,Cargills Food City - Dickwella,5.964709399999999,80.6957712,"52 New Tangalle Rd, Dikwella",4.2,681.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJITAPofe65joR1Tply3SbEqA,Cargills Food City - Ambalantota,6.1222693,81.0186658,"129, Jayantha Building, Tangalle Road, Ambalantota",4.2,423.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJLa51e8RL4ToRltpYpwuM2ZM,Cargills Food City (Express) - Beliatta,6.0464126,80.7357466,"2PWP+H7P, No. 52, Tangalle Road, Beliatta",4.0,321.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJBVFU1r6t5joRFWkq2EQhVLI,Cargills Food City (Express) - Angunukolapelessa,6.1663045,80.89739569999999,"5V8W+GXC, Agunukolapelessa",4.5,30.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJDS8o689P4ToRVQ2fONCEuAw,Cargills Food City (Express) - Walasmulla,6.1503734,80.6974639,"5M2W+4XW, South, Walasmulla",4.3,122.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJbe2VXwBL4ToR3pvlPjuwo-g,Cargills Food City Tangalle 02,6.0278627,80.7952083,"75 Matara Rd, Tangalle",5.0,22.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJhyQgLABP4ToRnw7u8Sh_KPA,Cargills Food City - Hakmana,6.082768199999999,80.6470113,"3JMW+4Q9, Hakmana",4.3,43.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJoW9HvZNN4ToRf-VTnN4OMyE,Cargills Food City (Express) - Weeraketiya,6.1484412,80.7624838,"4QX6+9XQ Pawana, Beliatta - Walasmulla Rd, Weeraketiya",4.2,48.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ_VpxZQCz5joRpy4r7WMZ-xs,Cargills food city express,6.0935429,80.8626864,"3VV7+C37, Ranna",,,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJaxsH10E24ToRBDDCRA6BIkU,Southern Food City,5.964678699999999,80.69908149999999,"New Tangalle Rd, Dikwella",4.3,78.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJtU5HDp5L4ToRa5BG4DxQoNI,Cargills EXpress Tangalle,6.0322449,80.78863369999999,"2QJQ+VFR, Tangalle",4.5,59.0,"grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJxQ1n20A24ToR_eujUcsOcWM,Jayananda Food City,5.965684599999999,80.6947191,"XM8V+7VQ, Dikwella",4.2,26.0,"grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJ5y0qdiBO4ToRycNvjEVCyN4,Co-op Food City,6.1561533,80.6974003,"5M4W+FX6, B485, Walasmulla",4.1,21.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJwfnhVPa65joRE6USSM0R3VQ,Cargills Food City Ambalantota,6.1221887,81.0173848,Ambalantota,5.0,1.0,"transit_station,point_of_interest,establishment"
ChIJa1JM4o2w5joRC3eQuTIMA1c,Food City,6.1093347,80.9703931,"4X5C+P5J, Nonagama",4.1,7.0,"grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJaRJEcgS95joRPj3_GMKTGi4,Cargills Food City - Hambanthota,6.1283566,81.12586689999999,"Thissa Road, Hambanthota",4.1,412.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ_d50oPe65joR_sPEXljX6rY,In Front Of Cargills Food City,6.1223673,81.0187816,Ambalantota,,,"transit_station,point_of_interest,establishment"
ChIJXQJvu4KB4ToRkWGLYupuncI,Cargills Food City - Ambalangoda 1,6.23789,80.05430899999999,"98 A New Road, Ambalangoda",4.2,386.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJIQq1nyfN4zoRqjE0lL5YHug,Cargills Food City කාගිල්ස් ෆුඩ් සිටි,6.522431399999999,80.1121347,"93 Kalutara-Matugama Rd, Matugama",4.1,499.0,"supermarket,convenience_store,pharmacy,grocery_or_supermarket,health,food,store,point_of_interest,establishment"
ChIJVVVVVbDS4zoRnu6vhj3V5Q0,Cargills Food City Express - Southern Highway - A,6.4687679,80.0793716,"Cargills Food City Express B, Canowin Arcade, Welipenna Rest Area, Welipenna",4.0,532.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJJ4WzVLkx4joRj-lMjNs7D3k,Cargills Food City Express Maggona,6.503911599999999,79.9804389,"No. 396/5, Colombo - Galle - Hambantota - Wellawaya Hwy, Maggona",4.1,175.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJq_F1diEu4joRKj2IcAjYeds,Cargills Food City - Beruwala,6.4746932,79.98348949999999,"Asian Highway 43, Beruwala",4.0,147.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJk_SnIYYu4joRKJ8MkeGP2H4,Cargills Food City - Aluthgama 1,6.4333354,79.9977837,"303 Main Street, Aluthgama",4.0,810.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJp8iEdNQt4joRIgRG-qUPEdo,Cargills Food City - Dharga Town,6.4412895,80.0138922,"321/3 Main Street, Aluthgama - Mathugama Rd, Dharga Town",3.9,542.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJayKdEoKB4ToR76QO2i8Ig2w,Cargills Food City - Ambalangoda 2,6.2347734,80.0542352,"63M3+WM4, A2, Ambalangoda",4.1,394.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJKVGcju-A4ToRrOTpTL_C19Y,Cargills Food City Express - Balapitiya,6.280943,80.040612,"A2, Balapitiya",4.1,345.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJAQAAANOB4ToR3b_DcCet_i4,Cargills Food City (Express) - Karandeniya,6.2703717,80.09136869999999,"No 343 Mahaedanda, Karandeniya",4.3,215.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJMQwVSZou4joRH-7scedKVME,Cargills Food City Express - Benthota,6.423032399999999,79.9991747,"118 Pahurumulla, Asian Highway 43, Bentota",4.1,504.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJeeCOm2Iu4joRPy5jtGz4uw4,Cargills Food City - Aluthgama 2,6.437482,79.9957355,"CXPW+X7X, Aluthgama",4.4,366.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJF9XNrW8r4joRtH299UBee34,Cargills Food City Express - Uragasmanhandiya,6.3428902,80.0822014,"83VJ+5V4, Uragasmanhandiya",4.3,79.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJd8z_Nrkr4joR0Ti3DClxXEs,Cargills Food City Express - Ahungalla,6.3151843,80.034932,"828M+3XF, Wathuregama",4.4,116.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ1XEnDSjN4zoRxglGTHbFXjg,Cargills food city Mathugama 02,6.5217578,80.11701970000001,"Agalawatta - Matugama Rd, Matugama",4.5,124.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJvTsuYgB54ToRzoiB33zGLI8,Cargills Food City Express - Batapola,6.2258768,80.1175308,"64G9+922, Batapola",4.4,47.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJR58vB9bX4zoRr-OsqzGWbTo,Cargills Food City (Express) - Pitigala,6.335581599999999,80.2216562,"86PC+6MJ, Pitigala",4.1,47.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJf__HKwB_4ToRbFtjsdHqB2c,Cargills Food City,6.2886652,80.16327489999999,"75Q7+F87, Elpitiya-Pituwala-Kahaduwa Road, Elpitiya",5.0,1.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJG7F9UAAt4joRxhS0jtIk1xg,Cargills Food City Express - Southern Highway - B,6.4690414,80.07672459999999,"6°28'08.8""N 80°04'38.0""E",2.8,4.0,"convenience_store,food,store,point_of_interest,establishment"
ChIJoft3j2wq4joRh4h3U36bQ6Q,Cargills Food City Kosgoda Srimal Building,6.326866099999999,80.0334476,Kosgoda,4.4,96.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ8SOgjXkx4joRzrhvlEcghzk,"Cargills Express, Payagala",6.527908099999999,79.97882589999999,"GXHH+5G8, Beruwala",4.1,114.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJQX2BQEp_4ToRK98-yp14FQY,Cargills Food City Express - Kurundugaha hetekma,6.274593899999999,80.137919,"74FQ+R5F, Kurundugahahetekma",4.3,17.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJY2iFzk6B4ToRD-FhKaTi1GE,Cargills Food City,6.240557,80.0536425,"No:107 or 107/3, Galle Rd, Kaluwamodara, Kaluwamodara, අලුත්ගම",3.0,1.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJ9_EsR67Z4zoR95PstNiEc3E,Cargills Food City (Express) - Neluwa,6.3781674,80.3620978,Neluwa,4.5,100.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ8WxhskVX4ToR6Uu_A68tlSY,Cargills Food City (Express) - Urubokka,6.3050126,80.6336634,"8J3M+VJ, Main street, Urubokka",4.7,35.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJa_uHFTzi4zoRZmOuPVwVuAM,Cargills Food City Express - Deniyaya,6.3466076,80.5594007,"No. 04 Pallegama Road, Deniyaya",4.0,333.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJExbHTTTZ4zoRIsOR_5LvZs0,Cargills Food City (Express) - Neluwa,6.3740333,80.3887232,"No. 10, Sawijaya Building, Dhellawa Rd, Galle",3.8,20.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJMyFoRltf4ToR5zKMxt-pQB8,Cargills Food City (Express) - Morawaka,6.2625267,80.4913266,"7F7R+2G8, Galle-Deniyaya-Madampe Hwy, Morawaka",4.3,95.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJq6qqqqpe4ToRtAule7b_w8Q,Cargills Food City Express - Southern Highway - A,6.237375,80.54384499999999,"Cargills Food City Express, A Canowin Arcade, Welipenna Rest area. (Southern Hig, Welipenna",,,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJVVVVVRLw4zoRZIAXPu4HMS0,Cargills Food City (Express) - Godakawela,6.5041825,80.652869,"Main Street, Godakawela",4.4,171.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJU95Jj9QB5DoRg0-poTbj_ig,Cargills Food City - Embilipitiya,6.3314768,80.85675979999999,"51, Nonagama Road, Pallegama, Embilipitiya",4.2,548.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ943uNn1U4ToRvbcbR3z8IAA,Cargills Food City (Express) - Middeniya,6.2491163,80.76432350000002,"6QX7+JP5, Liyanage Building, Weeraketiya Road, Middeniya",3.9,140.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJVTu1Agv54zoRgn2OTlqWlHo,Cargills Food City,6.4103765,80.79738549999999,"CQ6W+5X2, Udawalawa",4.4,138.0,"store,point_of_interest,establishment"
ChIJrQaSlhj74zoR4AMvVNHPBT0,Cargills Food City (Express) - Pallebedda,6.481222499999999,80.7065263,"FPJ4+FJJ, Pallebedda",4.6,79.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJVVVVVQEm5DoR158kv7Ot474,Cargills Food City (Express) - Kataragama,6.415672,81.3317751,"No 53/1/1/2, Sella Road, Kataragama",4.1,742.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJVV-jL1uc5joRtxLcD8kkOOQ,Cargills Food City - Tissamaharama,6.278581,81.2855518,"77HP+C6M, Tissamaharama",4.2,954.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJM2tZLQCd5joRrtiLhg2i51c,Cargills Food City (Express) - Debarawewa,6.279865099999999,81.2659037,"77J8+288, Debarawewa",4.5,23.0,"store,point_of_interest,establishment"
ChIJ1UZ4FaIh5DoRFQjxt0Snm_I,Jagath Food City,6.338848899999999,81.2040784,"86Q3+HJ9, භම්ඛන්තොට",4.4,10.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJSymjHACl5joRY4M8i-79PeA,Cargills food city,6.1794943,81.04352879999999,Ambalantota Rd,,,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJk5HOfCQn5DoRIa2F8cfub9I,Matara Super Food City,6.4146189,81.3334474,"C87M+R9W, Abhaya Mawatha, Kataragama",5.0,2.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJEZcx5hhb4joR1ziFY-aEiko,Cargills Food City – Mount Lavinia STC,6.8372218,79.86729389999999,"270, Galle Rd, Mount Lavinia .S.T.C, Dehiwala-Mount Lavinia",3.9,1040.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJxc-tpWBZ4joRyqeRa6eipAY,Cargills Food City - Duplication Road,6.9024028,79.8545389,"450 E R. A. De Mel Mawatha, Colombo",4.1,1606.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJiRbBqdJb4joRORUunwDrZWc,Cargills Food City - Jaya Road,6.886556199999999,79.8549986,"No. 34, Jaya Road, Colombo - 04 Colombo - 04, Colombo",4.0,437.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJoeqKxRRZ4joRXz2BLfokofw,Cargills Food City - Staple Street,6.920249900000001,79.85575,"WVC4+488, 21 Staple St, Colombo",4.3,1705.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJJ6anLc5Z4joR6rFYTTQDQro,Cargills Food Hall & Supermarket - Colombo City Centre,6.9173853,79.8555804,"No 137, Lower Ground floor, Sir James Pieris Mawatha, Colombo",4.1,260.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJGYTYZs1b4joRLLFU-mRdEk0,Cargills Food City - Jawatta,6.8950131,79.8667754,"60 Jawatta Rd, Colombo",4.0,845.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ9RKzhyZb4joRbJydKPNFgkk,Cargills Food City - Ratmalana,6.8275834,79.8691235,"137, Mount City Building, Galle Rd, Colombo",4.0,586.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
