place_id,address,lat,lng,num_ratings,rating
ChIJ2xKOwaVZ4joRRhI0wcabM34,"No. 460, T. B. Jaya Mawatha, Colombo 10",6.920770699999999,79.8619104,1666.0,4.4
ChIJ2xKOwaVZ4joRRhI0wcabM34,"No. 460, T. B. Jaya Mawatha, Colombo 10",6.920770699999999,79.8619104,1666.0,4.4
ChIJ2xKOwaVZ4joRRhI0wcabM34,"No. 460, T. B. Jaya Mawatha, Colombo 10",6.920770699999999,79.8619104,1666.0,4.4
ChIJF6qAUvxa4joR_MaP9J6XOA8,"No. 268, Sir D. B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.849165600000001,79.8774468,2445.0,4.3
ChIJF6qAUvxa4joR_MaP9J6XOA8,"No. 268, Sir D. B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.849165600000001,79.8774468,2445.0,4.3
ChIJF6qAUvxa4joR_MaP9J6XOA8,"No. 268, Sir D. B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.849165600000001,79.8774468,2445.0,4.3
ChIJF6qAUvxa4joR_MaP9J6XOA8,"No. 268, Sir D. B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.849165600000001,79.8774468,2445.0,4.3
ChIJF6qAUvxa4joR_MaP9J6XOA8,"No. 268, Sir D. B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.849165600000001,79.8774468,2445.0,4.3
ChIJF6qAUvxa4joR_MaP9J6XOA8,"No. 268, Sir D. B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.849165600000001,79.8774468,2445.0,4.3
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJVauiizbl4joRLITEEvxp5Oc,"Mahagedarawaththa, Minuwangoda Road, Divulapitiya",7.1682128,79.9486987,954.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJwxQTGfZb4joRiAlf-PtAMQs,"No. 05, Lauries Place, Colombo 04",6.8955492,79.8570884,898.0,4.4
ChIJ5bmWGTVa4joRGaGduohG8WQ,"No. 25, Edmonton Road, Colombo 05",6.8795388,79.8760046,1111.0,4.3
ChIJ5bmWGTVa4joRGaGduohG8WQ,"No. 25, Edmonton Road, Colombo 05",6.8795388,79.8760046,1111.0,4.3
ChIJ5bmWGTVa4joRGaGduohG8WQ,"No. 25, Edmonton Road, Colombo 05",6.8795388,79.8760046,1111.0,4.3
ChIJ5bmWGTVa4joRGaGduohG8WQ,"No. 25, Edmonton Road, Colombo 05",6.8795388,79.8760046,1111.0,4.3
ChIJ5bmWGTVa4joRGaGduohG8WQ,"No. 25, Edmonton Road, Colombo 05",6.8795388,79.8760046,1111.0,4.3
ChIJ5bmWGTVa4joRGaGduohG8WQ,"No. 25, Edmonton Road, Colombo 05",6.8795388,79.8760046,1111.0,4.3
ChIJY8y7Gcqv4zoRTLkCTCLyyKk,"No. 134, Rathnapura Road, Eheliyagoda",6.8580491,80.2578474,570.0,4.5
ChIJY8y7Gcqv4zoRTLkCTCLyyKk,"No. 134, Rathnapura Road, Eheliyagoda",6.8580491,80.2578474,570.0,4.5
ChIJY8y7Gcqv4zoRTLkCTCLyyKk,"No. 134, Rathnapura Road, Eheliyagoda",6.8580491,80.2578474,570.0,4.5
ChIJY8y7Gcqv4zoRTLkCTCLyyKk,"No. 134, Rathnapura Road, Eheliyagoda",6.8580491,80.2578474,570.0,4.5
ChIJY8y7Gcqv4zoRTLkCTCLyyKk,"No. 134, Rathnapura Road, Eheliyagoda",6.8580491,80.2578474,570.0,4.5
ChIJY8y7Gcqv4zoRTLkCTCLyyKk,"No. 134, Rathnapura Road, Eheliyagoda",6.8580491,80.2578474,570.0,4.5
ChIJdz4CJ4z54joRinSpGEln9Vc,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0140135,79.96674279999999,10.0,4.0
ChIJdz4CJ4z54joRinSpGEln9Vc,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0140135,79.96674279999999,10.0,4.0
ChIJdz4CJ4z54joRinSpGEln9Vc,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0140135,79.96674279999999,10.0,4.0
ChIJdz4CJ4z54joRinSpGEln9Vc,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0140135,79.96674279999999,10.0,4.0
ChIJdz4CJ4z54joRinSpGEln9Vc,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0140135,79.96674279999999,10.0,4.0
ChIJdz4CJ4z54joRinSpGEln9Vc,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0140135,79.96674279999999,10.0,4.0
ChIJmWY3H4AB5DoRmFhIxu63dqY,"No. 248, Pallegama, Embilipitiya",6.3364712,80.8489651,770.0,4.5
ChIJmWY3H4AB5DoRmFhIxu63dqY,"No. 248, Pallegama, Embilipitiya",6.3364712,80.8489651,770.0,4.5
ChIJmWY3H4AB5DoRmFhIxu63dqY,"No. 248, Pallegama, Embilipitiya",6.3364712,80.8489651,770.0,4.5
ChIJmWY3H4AB5DoRmFhIxu63dqY,"No. 248, Pallegama, Embilipitiya",6.3364712,80.8489651,770.0,4.5
ChIJmWY3H4AB5DoRmFhIxu63dqY,"No. 248, Pallegama, Embilipitiya",6.3364712,80.8489651,770.0,4.5
ChIJmWY3H4AB5DoRmFhIxu63dqY,"No. 248, Pallegama, Embilipitiya",6.3364712,80.8489651,770.0,4.5
ChIJFdDXBtlb4joRbLjz9Ss0JA8,"No. 303, Old Kottawa Road, Embuldeniya",6.8687214,79.90928339999999,1503.0,4.2
ChIJFdDXBtlb4joRbLjz9Ss0JA8,"No. 303, Old Kottawa Road, Embuldeniya",6.8687214,79.90928339999999,1503.0,4.2
ChIJFdDXBtlb4joRbLjz9Ss0JA8,"No. 303, Old Kottawa Road, Embuldeniya",6.8687214,79.90928339999999,1503.0,4.2
ChIJFdDXBtlb4joRbLjz9Ss0JA8,"No. 303, Old Kottawa Road, Embuldeniya",6.8687214,79.90928339999999,1503.0,4.2
ChIJFdDXBtlb4joRbLjz9Ss0JA8,"No. 303, Old Kottawa Road, Embuldeniya",6.8687214,79.90928339999999,1503.0,4.2
ChIJFdDXBtlb4joRbLjz9Ss0JA8,"No. 303, Old Kottawa Road, Embuldeniya",6.8687214,79.90928339999999,1503.0,4.2
ChIJ09i6ogP44joRu51NdRYHylQ,"No. 75A, Enderamulla, Wattala",6.991896499999999,79.92342,,
ChIJL3Dldb1z4ToRPdNBQxPf0hA,"No. 46, Colombo Road, Kaluwella, Galle",6.0351437,80.2109389,3291.0,4.3
ChIJL3Dldb1z4ToRPdNBQxPf0hA,"No. 46, Colombo Road, Kaluwella, Galle",6.0351437,80.2109389,3291.0,4.3
ChIJL3Dldb1z4ToRPdNBQxPf0hA,"No. 46, Colombo Road, Kaluwella, Galle",6.0351437,80.2109389,3291.0,4.3
ChIJL3Dldb1z4ToRPdNBQxPf0hA,"No. 46, Colombo Road, Kaluwella, Galle",6.0351437,80.2109389,3291.0,4.3
ChIJL3Dldb1z4ToRPdNBQxPf0hA,"No. 46, Colombo Road, Kaluwella, Galle",6.0351437,80.2109389,3291.0,4.3
ChIJL3Dldb1z4ToRPdNBQxPf0hA,"No. 46, Colombo Road, Kaluwella, Galle",6.0351437,80.2109389,3291.0,4.3
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"No. 465, Wackwella Road, Kalegana, Galle",6.0581579,80.203988,1253.0,4.3
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"No. 465, Wackwella Road, Kalegana, Galle",6.0581579,80.203988,1253.0,4.3
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"No. 465, Wackwella Road, Kalegana, Galle",6.0581579,80.203988,1253.0,4.3
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"No. 465, Wackwella Road, Kalegana, Galle",6.0581579,80.203988,1253.0,4.3
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"No. 465, Wackwella Road, Kalegana, Galle",6.0581579,80.203988,1253.0,4.3
ChIJoZ9wAeRz4ToRQI8rRpT77VA,"No. 465, Wackwella Road, Kalegana, Galle",6.0581579,80.203988,1253.0,4.3
ChIJO2uFW-374joRajAq_ItCa2s,"No. 125, Colombo Road, Gampaha",7.0912814,79.99721989999999,1864.0,4.4
ChIJO2uFW-374joRajAq_ItCa2s,"No. 125, Colombo Road, Gampaha",7.0912814,79.99721989999999,1864.0,4.4
ChIJO2uFW-374joRajAq_ItCa2s,"No. 125, Colombo Road, Gampaha",7.0912814,79.99721989999999,1864.0,4.4
ChIJO2uFW-374joRajAq_ItCa2s,"No. 125, Colombo Road, Gampaha",7.0912814,79.99721989999999,1864.0,4.4
ChIJO2uFW-374joRajAq_ItCa2s,"No. 125, Colombo Road, Gampaha",7.0912814,79.99721989999999,1864.0,4.4
ChIJO2uFW-374joRajAq_ItCa2s,"No. 125, Colombo Road, Gampaha",7.0912814,79.99721989999999,1864.0,4.4
ChIJb5iUI31x4zoRzIbj4Qy1nXo,"No. 27/2, Nawalapitiya Road, Gampola",7.159337499999999,80.56529689999999,778.0,4.4
ChIJb5iUI31x4zoRzIbj4Qy1nXo,"No. 27/2, Nawalapitiya Road, Gampola",7.159337499999999,80.56529689999999,778.0,4.4
ChIJb5iUI31x4zoRzIbj4Qy1nXo,"No. 27/2, Nawalapitiya Road, Gampola",7.159337499999999,80.56529689999999,778.0,4.4
ChIJb5iUI31x4zoRzIbj4Qy1nXo,"No. 27/2, Nawalapitiya Road, Gampola",7.159337499999999,80.56529689999999,778.0,4.4
ChIJb5iUI31x4zoRzIbj4Qy1nXo,"No. 27/2, Nawalapitiya Road, Gampola",7.159337499999999,80.56529689999999,778.0,4.4
ChIJb5iUI31x4zoRzIbj4Qy1nXo,"No. 27/2, Nawalapitiya Road, Gampola",7.159337499999999,80.56529689999999,778.0,4.4
ChIJJRXWEl1a4joRkS0UczVObrQ,"No. 315, High Level Road, Gangodawila, Nugegoda",6.8657635,79.89521739999999,2194.0,4.3
ChIJJRXWEl1a4joRkS0UczVObrQ,"No. 315, High Level Road, Gangodawila, Nugegoda",6.8657635,79.89521739999999,2194.0,4.3
ChIJJRXWEl1a4joRkS0UczVObrQ,"No. 315, High Level Road, Gangodawila, Nugegoda",6.8657635,79.89521739999999,2194.0,4.3
ChIJJRXWEl1a4joRkS0UczVObrQ,"No. 315, High Level Road, Gangodawila, Nugegoda",6.8657635,79.89521739999999,2194.0,4.3
